"pathway","pval","padj","log2err","ES","NES","size","Category"
"GOLGI_ASSOCIATED_VESICLE_MEMBRANE",0.000473544863137402,0.00435926813262001,0.49849310876659,0.698270829185761,1.77949744306254,39,"CC"
"DNA_PACKAGING_COMPLEX",0.000480616353488869,0.00438339914987534,0.49849310876659,0.622427075798195,1.73211983714863,68,"CC"
"KINASE_REGULATOR_ACTIVITY",0.000148071200546147,0.00442581365209508,0.518848077743792,0.550656383997879,1.6567069991647,149,"MF"
"METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.000150118452160705,0.00442581365209508,0.518848077743792,-0.437645785868014,-1.63267360034719,151,"MF"
"CATION_TRANSMEMBRANE_TRANSPORT",0.000122332340516589,0.00453846897130451,0.518848077743792,0.462211533632419,1.46988618927951,389,"BP"
"NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",0.000123139061742289,0.00454578209610023,0.518848077743792,0.833800240671662,1.81726620213813,17,"BP"
"MONOVALENT_INORGANIC_ANION_HOMEOSTASIS",0.000125542706755012,0.00461168455306465,0.518848077743792,-0.923173651430008,-1.95443822111693,9,"BP"
"MIDBODY",0.000514668455559503,0.00465090301583587,0.477270815362862,0.521579793304976,1.55775988575994,151,"CC"
"NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS",0.000132605645990655,0.00484725638309959,0.518848077743792,0.466687440929349,1.47690050801389,359,"BP"
"CYTOPLASMIC_TRANSLATIONAL_INITIATION",0.00013645079536655,0.00496348088316276,0.518848077743792,0.778218407587069,1.83466506445266,26,"BP"
"COPPER_ION_BINDING",0.000173944087099501,0.00503827522458378,0.518848077743792,0.75911862566303,1.80085886704583,28,"MF"
"LATE_ENDOSOME",0.000575552084384958,0.00515380730108349,0.477270815362862,0.506242473730817,1.54437183829507,185,"CC"
"LIPID_BINDING",0.000188154156325533,0.0051992043037442,0.518848077743792,0.467215960376024,1.4936546862774,366,"MF"
"PHOSPHATASE_REGULATOR_ACTIVITY",0.000186004608803335,0.0051992043037442,0.518848077743792,0.625203450890322,1.73983681844602,74,"MF"
"PROTEIN_HETERODIMERIZATION_ACTIVITY",0.000192096585419986,0.0051992043037442,0.518848077743792,0.51332959900223,1.57411519094769,192,"MF"
"TRANSCRIPTION_FACTOR_BINDING",0.000189321589822784,0.0051992043037442,0.518848077743792,0.455002674959436,1.45857102499409,401,"MF"
"POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS",0.000146239387740484,0.00529372385621743,0.518848077743792,0.390798480370739,1.27304870493641,1114,"BP"
"CELL_BODY",0.000603033325720467,0.00535124167418613,0.477270815362862,0.467050109899798,1.46514513934976,283,"CC"
"RESPONSE_TO_CYTOKINE",0.000150293251671689,0.0054141873319603,0.518848077743792,0.457077931331969,1.45321675524579,377,"BP"
"CILIUM",0.000615978927714489,0.00541731467677475,0.477270815362862,0.441758807366913,1.40942253067599,397,"CC"
"PROTEIN_LOCALIZATION_TO_NUCLEOPLASM",0.000159445878470143,0.00571628805649929,0.518848077743792,0.868965858968814,1.80377507892483,14,"BP"
"PROTEIN_PHOSPHATASE_BINDING",0.000219677770609207,0.00581958885939925,0.518848077743792,0.584301116997852,1.68102749850474,96,"MF"
"RIBONUCLEOTIDE_BINDING",0.000225592784374047,0.00581958885939925,0.518848077743792,0.391947913534028,1.27825692028607,1176,"MF"
"TUBULIN_BINDING",0.000224015410172587,0.00581958885939925,0.518848077743792,0.495100756099435,1.54727391202514,248,"MF"
"BASEMENT_MEMBRANE",0.000679479832611844,0.0059228994258643,0.477270815362862,-0.707263668004833,-1.78952642908032,23,"CC"
"ERAD_PATHWAY",0.000166030999443631,0.00592389073134525,0.518848077743792,0.602307445897415,1.72494830705629,91,"BP"
"POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",0.000170145770185729,0.00604179527749989,0.518848077743792,0.635930553794583,1.77911301865989,75,"BP"
"CYTOPLASMIC_DYNEIN_COMPLEX",0.000712153392227096,0.00606436025785879,0.477270815362862,0.779785178358808,1.7887693137264,21,"CC"
"MOTILE_CILIUM",0.000714178466915349,0.00606436025785879,0.477270815362862,0.548158105557032,1.59082774441442,113,"CC"
"PROTEASOME_REGULATORY_PARTICLE_BASE_SUBCOMPLEX",0.000707676886737911,0.00606436025785879,0.477270815362862,0.887213561632166,1.68590387179333,9,"CC"
"NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS",0.000173978132524602,0.00614860158405666,0.518848077743792,0.713032692822552,1.81176672779977,39,"BP"
"INTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE",0.000748706368378805,0.00630321173378738,0.477270815362862,0.464717959562661,1.46601778413416,293,"CC"
"CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES",0.000179614266415,0.00631784709743704,0.518848077743792,0.612083047292584,1.72547149871289,80,"BP"
"CATION_TRANSPORT",0.000182434963286022,0.00635709122067229,0.518848077743792,0.441385049832176,1.4164525928215,507,"BP"
"RESPONSE_TO_INORGANIC_SUBSTANCE",0.000182093681397053,0.00635709122067229,0.518848077743792,0.486101111599932,1.51561534734658,267,"BP"
"NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL",0.000183524847684859,0.00636532460086507,0.518848077743792,0.617009045616911,1.72728505887282,76,"BP"
"NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",0.000188324320872852,0.00650154842939287,0.518848077743792,0.732086161739287,1.82080672019311,35,"BP"
"ANTIOXIDANT_ACTIVITY",0.000260919343806491,0.00662735133268486,0.49849310876659,0.701940582450684,1.79712784382234,41,"MF"
"PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_CATALYTIC_CORE_F_1",0.000805719272139214,0.00672570748353497,0.477270815362862,0.932209163685914,1.65225519340563,6,"CC"
"NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT",0.000199731587492765,0.00686358731766611,0.518848077743792,0.648676361499025,1.75530988955744,61,"BP"
"ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT",0.000201351532543628,0.00688751549622859,0.518848077743792,0.583727795555165,1.69790185738717,105,"BP"
"U4_SNRNP",0.000841478189558265,0.00696517661104951,0.477270815362862,0.877654912012978,1.69893646285896,10,"CC"
"BETA_TUBULIN_BINDING",0.00029289461950633,0.0072174480120142,0.49849310876659,0.735357049689374,1.78511160888594,31,"MF"
"RIBOSOME_BINDING",0.00029192526767556,0.0072174480120142,0.49849310876659,0.641491076255461,1.73584232546149,62,"MF"
"AMIDE_BINDING",0.000308003752400054,0.00747814992959543,0.49849310876659,0.515532609618872,1.5817466213535,179,"MF"
"REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME",0.000220044289326735,0.00749255828999756,0.518848077743792,0.895389912355519,1.76993143024785,11,"BP"
"POSITIVE_REGULATION_OF_DNA_BINDING",0.00022857519090011,0.00774765999337329,0.518848077743792,0.720591814076096,1.77961181774914,34,"BP"
"CHROMOSOME_ORGANIZATION",0.000230587990177153,0.00778051874547978,0.518848077743792,0.417155507023226,1.35043675288777,711,"BP"
"PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION",0.000231887874826199,0.00778913460621156,0.518848077743792,0.760235131645306,1.80583300219063,27,"BP"
"REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT",0.000236143752457931,0.00789652000932194,0.518848077743792,0.5376202272375,1.6159545189272,152,"BP"
"PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM",0.000239284855442251,0.007965835567111,0.518848077743792,0.641676019409837,1.74114307881495,60,"BP"
"POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE",0.00024342681741013,0.00806770567745483,0.518848077743792,0.904005998078315,1.76326816459821,10,"BP"
"COATED_VESICLE_MEMBRANE",0.00101804990589044,0.00835649297751735,0.45505986738723,0.552099693640923,1.58590105700768,103,"CC"
"INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION",0.00025480848785508,0.00837051495125696,0.49849310876659,0.714695298410071,1.79683217202092,37,"BP"
"REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS",0.000254181078469518,0.00837051495125696,0.49849310876659,0.416091559281079,1.34545493365802,697,"BP"
"REGULATION_OF_PEPTIDASE_ACTIVITY",0.000258721131404749,0.00843098053830352,0.49849310876659,0.519845651607471,1.58589001035964,189,"BP"
"SELECTIVE_AUTOPHAGY",0.000258910358491552,0.00843098053830352,0.49849310876659,0.643969664626212,1.74257362836718,61,"BP"
"SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",0.000264171332783229,0.00856489403723714,0.49849310876659,0.561931957560216,1.65747419195152,121,"BP"
"CYTOSKELETON_ORGANIZATION",0.000267383319788194,0.00863150396389854,0.49849310876659,0.404400800787585,1.31178842901076,815,"BP"
"NUCLEAR_PORE",0.00107272777807381,0.00873253604465046,0.45505986738723,0.601638571060013,1.67651949744879,69,"CC"
"PROTEIN_PHOSPHATASE_2B_BINDING",0.000371415505916383,0.0088870579748978,0.49849310876659,0.973597674748294,1.58370776734139,4,"MF"
"ROUGH_ENDOPLASMIC_RETICULUM_MEMBRANE",0.00110317796687466,0.00890680571616015,0.45505986738723,0.761253281787058,1.76681359222869,22,"CC"
"REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY",0.000278789493861521,0.00896091920571278,0.49849310876659,0.562363547060369,1.64967301135252,115,"BP"
"PEPTIDASE_ACTIVATOR_ACTIVITY",0.000385816993635316,0.00909976937845581,0.49849310876659,0.769674929712018,1.77206692760789,23,"MF"
"NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS",0.000284750045230923,0.00911322355058797,0.49849310876659,0.60424737674248,1.7174334943069,84,"BP"
"TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS",0.00114156758290661,0.0091418217005123,0.45505986738723,0.489603690197111,1.50037855216578,195,"CC"
"NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS",0.000287146558699834,0.00915064909497719,0.49849310876659,0.670268564834683,1.76633437813401,50,"BP"
"CELLULAR_RESPONSE_TO_COPPER_ION",0.000295792576731433,0.0093860648710055,0.49849310876659,0.867556941423874,1.74109628233652,12,"BP"
"RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY",0.00030136982873693,0.00952252039360715,0.49849310876659,0.820196317430821,1.78761647464207,17,"BP"
"TRANSLATION_INITIATION_FACTOR_BINDING",0.000411338371364,0.00956506550876005,0.49849310876659,0.750927124560779,1.7606802412634,26,"MF"
"NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",0.000308147727089988,0.00969560169160354,0.49849310876659,0.732426803984152,1.77266154618064,30,"BP"
"SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.000425032011158352,0.00974622014475609,0.49849310876659,-0.630849778757646,-1.86312285813218,41,"MF"
"METHYLTRANSFERASE_COMPLEX",0.00123383099041247,0.00980099617384099,0.45505986738723,0.575246315771584,1.62249107865706,84,"CC"
"POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY",0.000316113361282963,0.00990444258439939,0.49849310876659,0.715124615768809,1.76610973442322,34,"BP"
"MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT",0.00128542565259638,0.0100487640302178,0.45505986738723,0.733201415997651,1.72553647925885,25,"CC"
"NUCLEAR_ENVELOPE_LUMEN",0.00127667035913153,0.0100487640302178,0.45505986738723,0.926411233090533,1.64197889350385,6,"CC"
"PROTEIN_KINASE_C_BINDING",0.000447142565776151,0.0101127722752935,0.49849310876659,0.726223075706862,1.76293848496154,31,"MF"
"EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX",0.00132773023051533,0.010297750213052,0.45505986738723,0.813045784235911,1.74357479604311,15,"CC"
"CELLULAR_OXIDANT_DETOXIFICATION",0.000334303514747341,0.0104305494120122,0.49849310876659,0.671687998355723,1.75600749393206,48,"BP"
"NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY",0.00034565106006594,0.0107396664787988,0.49849310876659,0.581942415786493,1.67482765577352,96,"BP"
"ENDOMEMBRANE_SYSTEM_ORGANIZATION",0.000365958035639095,0.0112766490568625,0.49849310876659,0.458921006456612,1.45020917047209,344,"BP"
"ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION",0.000365592586450699,0.0112766490568625,0.49849310876659,0.77643494750171,1.78896422168572,23,"BP"
"POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT",0.000368790709339241,0.0113171700392704,0.49849310876659,0.546581445095438,1.62130107490244,130,"BP"
"RESPONSE_TO_ANTIBIOTIC",0.000381212218783739,0.0116504078502883,0.49849310876659,0.722405452999348,1.77567003368332,33,"BP"
"ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS",0.000400076779468588,0.0121275306686881,0.49849310876659,0.700328824575443,1.77948707774144,39,"BP"
"REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION",0.000399529293413596,0.0121275306686881,0.49849310876659,0.400044251323748,1.29936637979508,879,"BP"
"UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY",0.00054979076582794,0.012266277761918,0.477270815362862,0.825182882262247,1.76076783055941,16,"MF"
"POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION",0.000407957006838312,0.0123163376517947,0.49849310876659,0.46604618160787,1.46409869950914,305,"BP"
"MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN",0.000411803322760212,0.0123325999109354,0.49849310876659,0.850610258413531,1.76567303556077,14,"BP"
"MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_PROGRAMMED_CELL_DEATH",0.000410798527412463,0.0123325999109354,0.49849310876659,0.728663686475465,1.74397638553735,29,"BP"
"PROTEIN_TAG",0.000561704440643681,0.0123649870867029,0.477270815362862,0.884155203926848,1.72904733846227,10,"MF"
"DISORDERED_DOMAIN_SPECIFIC_BINDING",0.000570185681719116,0.0123865336910298,0.477270815362862,0.760197784376524,1.7502471499734,23,"MF"
"POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS",0.000417828002737424,0.0124629736656519,0.49849310876659,0.431474906682516,1.38454396166742,512,"BP"
"SMOOTH_ENDOPLASMIC_RETICULUM",0.00162008544041596,0.0124670637407009,0.45505986738723,0.762830719619586,1.7127715081743,19,"CC"
"GOLGI_ASSOCIATED_VESICLE",0.00166082236836181,0.0126814731227626,0.45505986738723,0.603197111145866,1.65875846432212,63,"CC"
"ODONTOBLAST_DIFFERENTIATION",0.000432352971802566,0.0128448450626762,0.49849310876659,0.962976595278653,1.64839031292843,5,"BP"
"POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",0.000444409702360277,0.0131506474226214,0.49849310876659,0.59775206148673,1.68624047934184,81,"BP"
"POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.000616145043166554,0.0132111099515322,0.477270815362862,-0.560211544277205,-1.80665212936562,56,"MF"
"REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY",0.000450479169940847,0.013225288071846,0.49849310876659,0.697644338856747,1.77266598530718,39,"BP"
"TELOMERASE_RNA_LOCALIZATION",0.000448835632311315,0.013225288071846,0.49849310876659,0.810467494048232,1.81055853828556,19,"BP"
"SPINDLE_MICROTUBULE",0.00176119197806396,0.0133444161414847,0.45505986738723,0.596551521683591,1.64845654580408,65,"CC"
"POSITIVE_REGULATION_OF_BINDING",0.000473260489768628,0.0138396214596261,0.49849310876659,0.568886927959586,1.65614607020278,106,"BP"
"DENDRITIC_GROWTH_CONE",0.00184267469409264,0.013855225753292,0.45505986738723,0.920677189798981,1.63181582798514,6,"CC"
"CELL_GROWTH",0.000479774841973196,0.0139753163929458,0.49849310876659,0.47513561677422,1.48573755210505,272,"BP"
"ENDOSOME_MEMBRANE",0.00188915830618756,0.0140971282696571,0.45505986738723,0.44258366573671,1.40344107927501,346,"CC"
"RESPONSE_TO_TOXIC_SUBSTANCE",0.000501708606050673,0.0145573582697271,0.477270815362862,0.571440914656346,1.6534798403891,102,"BP"
"NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",0.000508106914418801,0.014629163169193,0.477270815362862,0.906296319855265,1.72231732621151,9,"BP"
"POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS",0.00050793891744918,0.014629163169193,0.477270815362862,0.802445965571196,1.81549973853214,20,"BP"
"DE_NOVO_PROTEIN_FOLDING",0.000511538413405385,0.0146713151875537,0.477270815362862,0.705997338234093,1.74356852503482,34,"BP"
"PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION",0.000516153711548814,0.0147469663870479,0.477270815362862,0.514241886789579,1.55484600085325,166,"BP"
"ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE",0.000550523385178135,0.0154231770015123,0.477270815362862,0.630007348084367,1.720789463731,64,"BP"
"NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY",0.000543870649070427,0.0154231770015123,0.477270815362862,0.536262599715324,1.60133215351262,138,"BP"
"NUCLEOSOME_ORGANIZATION",0.000552231226955047,0.0154231770015123,0.477270815362862,0.562794204065211,1.64278781256835,107,"BP"
"POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT",0.000544053912173075,0.0154231770015123,0.477270815362862,0.571843385670416,1.66196345534396,104,"BP"
"REGULATION_OF_CYTOSKELETON_ORGANIZATION",0.000549702528697891,0.0154231770015123,0.477270815362862,0.454022839352589,1.42862010522986,316,"BP"
"RESPONSE_TO_METAL_ION",0.000546206408783953,0.0154231770015123,0.477270815362862,0.511512248280936,1.54842549592799,167,"BP"
"NUCLEAR_BODY",0.00212221254013453,0.0155998459106904,0.431707695803346,0.408625023808854,1.32162386519593,591,"CC"
"U1_SNRNP",0.00211618223614248,0.0155998459106904,0.431707695803346,0.778715014756738,1.72124582492065,18,"CC"
"CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING",0.000758603363670311,0.0160571045310216,0.477270815362862,0.69010278823575,1.70957023650398,36,"MF"
"SOLUTE_SODIUM_SYMPORTER_ACTIVITY",0.000768447919202828,0.016059588792454,0.477270815362862,-0.805329665661422,-1.91454199260731,15,"MF"
"COPI_COATED_VESICLE",0.00220165655924003,0.0160639385988995,0.431707695803346,0.749845765808395,1.69867232929888,20,"CC"
"REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",0.000586655259847355,0.0163234637040363,0.477270815362862,0.679798507681183,1.74566781306256,43,"BP"
"REGULATION_OF_AUTOPHAGY",0.000592594332864999,0.0164274198519491,0.477270815362862,0.481510431631893,1.49481254265547,253,"BP"
"TRANSPORTER_ACTIVITY",0.000801043970256185,0.016531544936162,0.477270815362862,0.418318291224818,1.35131060673438,547,"MF"
"OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS",0.000599793784562428,0.0165654157462297,0.477270815362862,0.933222694590117,1.69272559649615,7,"BP"
"X_CHROMOSOME",0.00230332861165442,0.016682196194703,0.431707695803346,0.856434283405604,1.65785824497129,10,"CC"
"CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE",0.00060759826674447,0.0167190416055849,0.477270815362862,0.640776499842995,1.72533855869561,57,"BP"
"CHAPERONIN_CONTAINING_T_COMPLEX",0.00236867073844681,0.0169068165026819,0.431707695803346,0.865359357696264,1.64437600452006,9,"CC"
"INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE",0.00235262297696203,0.0169068165026819,0.431707695803346,-0.30936786842764,-1.24282145953219,443,"CC"
"ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE",0.000623820275824138,0.0171023080765463,0.477270815362862,0.749573471966698,1.76713407039774,26,"BP"
"REGULATION_OF_HYDROLASE_ACTIVITY",0.000628267418616745,0.0171086422179464,0.477270815362862,0.434766353423451,1.39122597793541,469,"BP"
"SMALL_MOLECULE_METABOLIC_PROCESS",0.000628639931301774,0.0171086422179464,0.477270815362862,0.392662781174698,1.277977229658,969,"BP"
"MISFOLDED_PROTEIN_BINDING",0.000844066107108738,0.0172005450741833,0.477270815362862,0.752456151845291,1.73242314344193,23,"MF"
"MRNA_5_UTR_BINDING",0.000854297211437329,0.0172005450741833,0.477270815362862,0.787699364084194,1.77415378929976,20,"MF"
"CHROMOSOME",0.00246284688351366,0.0174525480594313,0.431707695803346,0.377791884823844,1.23165625925912,1042,"CC"
"CELL_DIVISION",0.000644114144995356,0.0174660333790195,0.477270815362862,0.444675282507759,1.4168636357184,401,"BP"
"ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.000889331481937913,0.0174795985318987,0.477270815362862,0.836275902676581,1.74231318261119,13,"MF"
"PYROPHOSPHATE_HYDROLYSIS_DRIVEN_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.000889331481937913,0.0174795985318987,0.477270815362862,0.836275902676581,1.74231318261119,13,"MF"
"CHROMATIN_DNA_BINDING",0.000904973472744106,0.017577778864712,0.477270815362862,0.603162021437764,1.66475254402375,71,"MF"
"ENDOSOME_ORGANIZATION",0.000659029104257585,0.0178057247480029,0.477270815362862,0.609364674029676,1.68088624768551,71,"BP"
"POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY",0.000665612026542017,0.0179186602235517,0.477270815362862,0.605651023975248,1.67522198054945,72,"BP"
"U7_SNRNP",0.00256594947597318,0.0180532873845256,0.431707695803346,0.912695703365515,1.61766937574619,6,"CC"
"P_BODY",0.00260442926657669,0.0181940626069364,0.431707695803346,0.575832237091285,1.59510124971518,67,"CC"
"HEAD_DEVELOPMENT",0.000699814182515744,0.0186471094507781,0.477270815362862,0.438773563735611,1.39903204223147,413,"BP"
"NEGATIVE_REGULATION_OF_ION_TRANSPORT",0.00069744158402459,0.0186471094507781,0.477270815362862,0.630330443044819,1.70434399631732,59,"BP"
"POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY",0.000700173078478994,0.0186471094507781,0.477270815362862,0.636828985923317,1.71488344387462,56,"BP"
"AUTOPHAGOSOME",0.00270821314507485,0.0187858447035121,0.431707695803346,0.553665181039776,1.56741238176988,91,"CC"
"POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL",0.000714742703152078,0.0189673891010856,0.477270815362862,0.562817894520925,1.63847787396663,106,"BP"
"PREFOLDIN_COMPLEX",0.00277914771500836,0.0191430804145681,0.431707695803346,0.901200919853505,1.64389479771107,7,"CC"
"HYPOTHALAMUS_DEVELOPMENT",0.00072735096235039,0.0192335323625775,0.477270815362862,0.874123594233289,1.72789396217859,11,"BP"
"DETOXIFICATION",0.000731305005899659,0.0192697576996246,0.477270815362862,0.616461609152561,1.6793434142224,62,"BP"
"CHANNEL_INHIBITOR_ACTIVITY",0.00100424850260807,0.019279235788441,0.45505986738723,0.745279874789055,1.70882680014695,22,"MF"
"OUTER_DYNEIN_ARM_ASSEMBLY",0.000742150183254624,0.0194866687201751,0.477270815362862,-0.848991355659411,-1.85665166388305,11,"BP"
"SEX_CHROMOSOME",0.00286385811268636,0.0195895850069171,0.431707695803346,0.711071288960549,1.67431493101733,26,"CC"
"CILIARY_TIP",0.00290320213850004,0.0197217524580865,0.431707695803346,0.652003723368556,1.66158875626314,39,"CC"
"CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS",0.00075939947599565,0.0198696206754371,0.477270815362862,0.418016700371348,1.34792090567301,603,"BP"
"MICROTUBULE_ASSOCIATED_COMPLEX",0.00299252355226447,0.0201892856094555,0.431707695803346,0.531593098844736,1.52278950599954,102,"CC"
"CUL5_RING_UBIQUITIN_LIGASE_COMPLEX",0.00301495141370314,0.0202022254591673,0.431707695803346,0.899400008580578,1.64060972708199,7,"CC"
"VIRAL_LIFE_CYCLE",0.000792610404677979,0.0206660691877052,0.477270815362862,0.508479344076168,1.54567277552751,174,"BP"
"ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.00108967973765479,0.0206788649065294,0.45505986738723,-0.438298431144258,-1.59101371457721,130,"MF"
"CELL_PROJECTION_ORGANIZATION",0.000803004451178722,0.0208641261060618,0.477270815362862,0.390965361450625,1.27014216570453,902,"BP"
"REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY",0.000814813476723115,0.0210974447775148,0.477270815362862,0.589679632564719,1.67900363541839,86,"BP"
"NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",0.000822613214846468,0.0211811004644161,0.477270815362862,0.677765526773012,1.73200493251757,41,"BP"
"REGULATION_OF_TRANSFERASE_ACTIVITY",0.000823725242682133,0.0211811004644161,0.477270815362862,0.430685661024296,1.37882739915805,483,"BP"
"HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS",0.00083695341832157,0.0214472908605634,0.477270815362862,0.929139885311851,1.68531999458463,7,"BP"
"CHROMATIN_REMODELING",0.000841241526685933,0.0214833495359486,0.477270815362862,0.508362229910813,1.5495174618327,179,"BP"
"REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",0.000876152946208224,0.0222985410234632,0.477270815362862,0.841931877741339,1.76813361890476,15,"BP"
"MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION",0.00088230900982449,0.0223788377083715,0.477270815362862,0.741953705898742,1.74917032337263,26,"BP"
"POSTSYNAPSE",0.00336860186082046,0.0224194110331632,0.431707695803346,0.431760272401526,1.36860368354171,340,"CC"
"PROTEIN_FOLDING_CHAPERONE",0.00122458423777094,0.0228009240329578,0.45505986738723,0.69640969397569,1.70877528987874,34,"MF"
"PROTEIN_MACROMOLECULE_ADAPTOR_ACTIVITY",0.00122912310050469,0.0228009240329578,0.45505986738723,0.47682831234619,1.4743313616791,209,"MF"
"DEVELOPMENTAL_GROWTH",0.000906251976830504,0.0228606413144253,0.477270815362862,0.45217255574659,1.42139974585311,307,"BP"
"PROTEIN_LOCALIZATION_TO_CHROMOSOME",0.000907435943284146,0.0228606413144253,0.477270815362862,0.614108433942295,1.68757469651426,67,"BP"
"PHOSPHATASE_INHIBITOR_ACTIVITY",0.00129117271214599,0.0236858460861448,0.45505986738723,0.734498463686247,1.70804433141571,25,"MF"
"IMMUNOGLOBULIN_COMPLEX",0.00359590207012185,0.0237715673763089,0.431707695803346,-0.978710574288882,-1.51509913119818,3,"CC"
"NEGATIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION",0.000947722971358146,0.0237951858498912,0.477270815362862,0.748497429192004,1.72804832387967,24,"BP"
"SULFUR_COMPOUND_METABOLIC_PROCESS",0.000956879578323038,0.0239444664951507,0.477270815362862,0.490367674899975,1.50059834354441,194,"BP"
